sale_id,customer_id,sale_date,total_amount,payment_method
1304,198,2025-12-15,293.98,Bank Transfer
1305,758,2025-03-16,747.35,Bank Transfer
1306,261,2025-10-31,708.03,Debit Card
1307,1000,2025-05-12,340.71,PayPal
1308,697,2025-07-23,543.87,Bank Transfer
1309,598,2025-07-22,500.32,Debit Card
1310,635,2025-11-23,704.23,Debit Card
1311,223,2025-04-17,734.13,PayPal
1312,32,2025-05-24,506.21,Bank Transfer
1313,271,2026-02-21,105.59,Credit Card
1314,902,2025-03-27,334.14,Bank Transfer
1315,674,2025-05-23,775.08,Debit Card
1316,163,2025-08-14,772.48,PayPal
1317,524,2025-06-09,206.37,Bank Transfer
1318,902,2025-03-21,424.48,Bank Transfer
1319,409,2025-05-19,261.48,Debit Card
1320,692,2025-04-11,166.93,Debit Card
1321,510,2025-12-06,160.13,PayPal
1322,335,2025-10-21,290.41,Credit Card
1323,817,2025-08-25,188.28,Bank Transfer
1324,750,2025-09-05,367.8,Bank Transfer
1325,635,2025-04-27,763.01,Debit Card
1326,688,2025-12-15,715.05,Bank Transfer
1327,157,2025-12-02,778.93,Debit Card
1328,456,2025-10-26,523.03,PayPal
1329,74,2025-03-24,469.9,PayPal
1330,995,2026-03-06,51.75,Debit Card
1331,972,2025-12-16,148.57,Credit Card
1332,625,2025-05-06,532.48,Credit Card
1333,553,2025-05-12,757.42,Credit Card
1334,858,2025-11-27,286.79,Bank Transfer
1335,982,2025-10-19,678.81,Credit Card
1336,754,2025-07-29,179.86,Bank Transfer
1337,54,2025-07-09,510.77,Bank Transfer
1338,364,2025-05-18,436.21,Debit Card
1339,757,2025-12-16,423.15,Bank Transfer
1340,286,2025-07-26,736.86,Credit Card
1341,725,2025-03-13,511.05,Debit Card
1342,929,2025-06-28,382.02,Credit Card
1343,581,2025-08-17,365.97,Credit Card
1344,269,2025-09-16,469.43,Credit Card
1345,467,2025-12-15,243.49,Credit Card
1346,19,2026-01-14,585.2,Credit Card
1347,134,2025-07-25,91.02,Bank Transfer
1348,955,2025-07-14,396.24,Bank Transfer
1349,721,2025-06-12,516.64,PayPal
1350,258,2025-07-09,247.23,Bank Transfer
1351,298,2025-07-22,409.58,Debit Card
1352,275,2025-08-31,159.24,Bank Transfer
1353,778,2026-02-12,28.82,PayPal
1354,376,2025-09-14,212.12,Bank Transfer
1355,782,2025-07-29,88.4,PayPal
1356,536,2026-01-29,677.01,PayPal
1357,205,2025-09-21,322.04,Credit Card
1358,242,2025-07-27,134.7,Debit Card
1359,456,2025-07-02,70.14,PayPal
1360,334,2025-06-17,217.98,Credit Card
1361,314,2025-04-21,115.78,PayPal
1362,464,2025-09-28,505.71,Credit Card
1363,675,2025-09-16,497.32,Bank Transfer
1364,620,2025-11-07,237.55,Credit Card
1365,908,2025-04-26,263.99,PayPal
1366,684,2025-11-06,424.41,Debit Card
1367,690,2025-10-20,506.85,PayPal
1368,536,2026-01-18,301.66,PayPal
1369,673,2025-12-25,754.67,Credit Card
1370,309,2026-02-23,478.46,Bank Transfer
1371,714,2026-01-27,600.98,PayPal
1372,962,2025-03-21,246.49,PayPal
1373,54,2025-05-25,416.5,Bank Transfer
1374,962,2025-08-10,573.88,Bank Transfer
1375,308,2025-11-04,647.85,Bank Transfer
1376,307,2025-04-28,607.95,Debit Card
1377,990,2025-03-28,274.79,Credit Card
1378,879,2025-09-03,527.6,PayPal
1379,922,2025-06-28,32.14,PayPal
1380,54,2026-02-27,317.83,Debit Card
1381,292,2025-05-05,353.59,Credit Card
1382,873,2025-08-06,367.32,Credit Card
1383,987,2025-11-25,424.52,Bank Transfer
1384,194,2025-07-20,238.4,Debit Card
1385,91,2026-01-04,503.15,PayPal
1386,37,2025-10-01,723.97,Credit Card
1387,346,2026-01-27,56.38,Bank Transfer
1388,671,2025-07-13,516.58,Credit Card
1389,401,2025-06-30,353.7,PayPal
1390,573,2025-11-25,94.72,PayPal
1391,514,2025-09-10,362.44,PayPal
1392,250,2026-01-21,469.04,PayPal
1393,686,2026-03-07,303.92,Bank Transfer
1394,572,2025-04-12,267.77,Credit Card
1395,610,2025-09-21,591.78,Bank Transfer
1396,278,2025-03-13,15.78,Credit Card
1397,840,2025-03-21,566.92,Bank Transfer
1398,682,2025-05-10,391.93,PayPal
1399,254,2025-09-14,790.87,PayPal
1400,917,2025-09-22,378.97,Bank Transfer
1401,455,2025-11-04,298.75,PayPal
1402,890,2025-04-19,758.5,Debit Card
1403,397,2025-09-23,148.67,PayPal
1404,227,2025-05-15,176.12,PayPal
1405,350,2025-06-27,79.2,Credit Card
1406,689,2026-01-13,452.81,Credit Card
1407,472,2025-10-25,405.85,Bank Transfer
1408,422,2025-08-09,626.84,PayPal
1409,187,2025-09-13,657.1,PayPal
1410,170,2025-03-28,158.57,Bank Transfer
1411,560,2025-11-17,625.04,Bank Transfer
1412,304,2025-09-06,90.69,Credit Card
1413,908,2025-07-28,522.33,Unknown
1414,884,2025-04-30,660.0,Credit Card
1415,507,2025-10-22,427.15,Unknown
1416,516,2025-04-03,326.47,PayPal
1417,362,2025-03-14,82.27,Debit Card
1418,147,2025-03-20,382.58,Bank Transfer
1419,330,2025-05-18,559.43,Debit Card
1420,648,2025-03-23,127.86,Debit Card
1421,237,2025-04-23,744.33,Debit Card
1422,980,2026-01-18,156.27,Credit Card
1423,561,2025-09-12,86.26,Credit Card
1424,485,2025-03-19,297.6,Debit Card
1425,274,2025-05-31,110.45,Credit Card
1426,404,2025-05-02,315.49,Bank Transfer
1427,641,2025-08-05,435.64,Credit Card
1428,976,2025-09-27,99.63,Debit Card
1429,174,2025-05-14,296.69,Credit Card
1430,9,2025-03-25,404.96,Bank Transfer
1431,103,2026-03-04,698.0,PayPal
1432,933,2025-05-03,665.76,Credit Card
1433,426,2026-02-09,544.59,Bank Transfer
1434,540,2025-06-22,175.46,PayPal
1435,781,2025-06-12,773.87,Debit Card
1436,107,2025-03-24,268.97,Debit Card
1437,474,2026-02-09,753.55,Bank Transfer
1438,688,2025-04-06,719.16,PayPal
1439,1,2025-12-04,672.16,Credit Card
1440,528,2026-03-09,645.24,PayPal
1441,556,2025-03-31,468.93,PayPal
1442,369,2025-11-15,384.67,Bank Transfer
1443,266,2025-05-06,95.34,Credit Card
1444,602,2025-11-08,56.87,Credit Card
1445,577,2026-03-07,708.15,Debit Card
1446,764,2025-08-23,354.93,Debit Card
1447,65,2025-10-24,557.32,Bank Transfer
1448,669,2025-11-17,209.62,Bank Transfer
1449,711,2026-01-30,454.82,Bank Transfer
1450,47,2025-11-28,217.89,Debit Card
1451,518,2025-08-10,101.31,Bank Transfer
1452,722,2025-08-16,373.49,Credit Card
1453,268,2025-10-29,277.67,PayPal
1454,182,2025-10-08,763.07,PayPal
1455,543,2025-09-02,61.81,Bank Transfer
1456,644,2025-07-08,537.48,Credit Card
1457,848,2025-06-30,667.89,Credit Card
1458,275,2026-01-19,220.63,Bank Transfer
1459,641,2025-11-21,770.42,PayPal
1460,257,2025-04-04,381.94,Bank Transfer
1461,293,2025-04-17,688.74,Bank Transfer
1462,971,2025-05-12,289.22,Debit Card
1463,645,2025-09-03,636.43,Debit Card
1464,872,2026-03-11,664.24,PayPal
1465,540,2025-08-20,42.92,PayPal
1466,310,2025-10-28,445.13,Credit Card
1467,99,2025-03-26,108.55,Debit Card
1468,77,2025-07-09,519.44,Bank Transfer
1469,610,2025-10-29,658.98,Debit Card
1470,579,2025-09-15,55.51,PayPal
1471,341,2025-08-19,794.18,Debit Card
1472,208,2025-08-25,796.6,Credit Card
1473,952,2026-02-21,639.95,Credit Card
1474,512,2025-09-22,520.71,Credit Card
1475,749,2026-02-15,502.79,Credit Card
1476,437,2025-08-14,354.66,Debit Card
1477,938,2026-03-12,472.21,Credit Card
1478,132,2026-01-28,524.17,Credit Card
1479,182,2025-12-14,91.97,Bank Transfer
1480,143,2025-08-31,122.4,Credit Card
1481,533,2025-10-24,111.29,Debit Card
1482,608,2026-03-04,569.63,Debit Card
1483,454,2025-10-14,423.22,Credit Card
1484,292,2025-08-25,795.6,Bank Transfer
1485,477,2025-08-26,64.24,PayPal
1486,624,2025-05-02,123.33,Credit Card
1487,151,2025-10-26,642.23,Bank Transfer
1488,609,2026-01-12,121.65,PayPal
1489,477,2025-12-28,134.51,Debit Card
1490,677,2025-07-29,207.54,Unknown
1491,391,2026-03-10,256.44,Credit Card
1492,260,2025-09-11,502.73,PayPal
1493,825,2025-07-03,166.09,Debit Card
1494,343,2026-01-12,485.21,PayPal
1495,440,2025-08-23,675.58,Debit Card
1496,425,2025-05-09,323.66,Debit Card
1497,43,2025-07-16,660.19,Credit Card
1498,746,2025-10-22,749.98,Debit Card
1499,687,2025-12-28,539.92,Bank Transfer
1500,617,2026-03-07,321.54,PayPal
1501,717,2025-08-07,500.65,Unknown
1502,145,2025-12-23,173.9,PayPal
1503,783,2025-07-14,456.29,Credit Card
1504,86,2025-04-25,374.0,PayPal
1505,540,2025-03-18,39.9,Debit Card
1506,675,2025-10-23,724.36,Bank Transfer
1507,653,2025-05-18,315.81,Debit Card
1508,731,2025-05-09,549.31,PayPal
1509,319,2026-01-24,707.49,Bank Transfer
1510,386,2025-11-30,372.42,Bank Transfer
1511,973,2025-07-01,439.31,Debit Card
1512,430,2025-11-05,592.69,PayPal
1513,814,2025-12-05,707.31,PayPal
1514,387,2026-02-03,735.5,Debit Card
1515,22,2025-11-18,695.23,Bank Transfer
1516,374,2025-04-01,292.6,PayPal
1517,369,2025-08-19,727.35,Bank Transfer
1518,969,2025-09-25,538.0,Credit Card
1519,132,2025-03-27,44.23,Bank Transfer
1520,423,2025-06-19,527.3,Bank Transfer
1521,72,2026-01-22,521.16,Credit Card
1522,888,2025-08-15,470.41,Bank Transfer
1523,182,2025-08-13,628.42,PayPal
1524,717,2025-09-13,619.72,Credit Card
1525,257,2025-12-05,610.24,Bank Transfer
1526,64,2026-02-22,198.73,Bank Transfer
1527,356,2026-01-08,51.41,Credit Card
1528,339,2025-05-11,277.7,Bank Transfer
1529,427,2025-11-08,29.08,Credit Card
1530,983,2025-10-22,537.18,Bank Transfer
1531,479,2025-08-07,197.79,Debit Card
1532,815,2025-03-21,151.06,Bank Transfer
1533,343,2025-06-13,496.91,Credit Card
1534,448,2025-11-09,632.28,PayPal
1535,204,2025-11-14,740.41,PayPal
1536,532,2025-11-30,754.43,Bank Transfer
1537,453,2026-01-13,135.9,Bank Transfer
1538,772,2025-03-20,710.62,Bank Transfer
1539,558,2026-03-12,316.64,Credit Card
1540,113,2026-02-20,778.23,Credit Card
1541,685,2026-01-07,783.11,Debit Card
1542,347,2025-10-17,75.07,Bank Transfer
1543,205,2025-04-19,138.86,PayPal
1544,12,2025-07-29,619.75,Bank Transfer
1545,788,2025-09-15,109.85,Debit Card
1546,441,2025-06-25,657.07,Debit Card
1547,563,2025-08-21,192.01,Debit Card
1548,349,2025-07-28,761.29,Debit Card
1549,752,2025-08-09,187.74,PayPal
1550,267,2026-01-13,144.26,Unknown
1551,239,2025-04-05,704.59,Bank Transfer
1552,226,2026-03-10,570.41,Unknown
1553,652,2025-06-28,310.41,Debit Card
1554,70,2025-10-26,273.94,Debit Card
1555,300,2025-05-21,190.25,Debit Card
1556,306,2025-06-04,736.3,Bank Transfer
1557,926,2025-12-19,790.45,Bank Transfer
1558,561,2025-11-16,334.17,Debit Card
1559,726,2026-01-25,636.41,Debit Card
1560,817,2025-09-01,788.48,PayPal
1561,50,2026-01-05,698.09,Debit Card
1562,913,2025-10-22,39.13,Debit Card
1563,696,2025-12-06,506.15,Bank Transfer
1564,227,2025-10-11,144.13,PayPal
1565,836,2025-10-07,733.11,PayPal
1566,702,2025-05-16,342.08,Debit Card
1567,424,2025-08-25,353.05,Bank Transfer
1568,128,2026-01-20,100.2,Bank Transfer
1569,482,2025-10-26,591.7,PayPal
1570,848,2025-07-03,629.32,PayPal
1571,267,2025-11-26,369.87,Bank Transfer
1572,26,2025-03-22,407.57,PayPal
1573,858,2025-05-17,34.51,Credit Card
1574,219,2025-06-28,17.62,Credit Card
1575,34,2025-09-08,396.05,Bank Transfer
1576,585,2025-11-19,325.94,PayPal
1577,753,2025-07-10,235.38,Debit Card
1578,847,2025-06-04,491.13,PayPal
1579,36,2026-02-25,279.41,PayPal
1580,945,2025-12-23,241.94,Credit Card
1581,414,2026-02-13,724.79,Debit Card
1582,311,2025-12-10,571.49,Unknown
1583,735,2025-11-01,272.38,PayPal
1584,162,2025-04-27,672.88,Bank Transfer
1585,612,2025-07-14,685.71,Debit Card
1586,772,2025-12-13,100.93,Debit Card
1587,681,2026-02-13,370.05,Credit Card
1588,513,2025-09-07,712.11,PayPal
1589,597,2025-09-11,740.22,PayPal
1590,929,2026-01-22,639.55,Credit Card
1591,262,2025-07-21,414.43,Bank Transfer
1592,930,2025-05-30,530.19,Bank Transfer
1593,55,2026-02-14,175.64,PayPal
1594,764,2025-08-21,309.28,Debit Card
1595,645,2025-03-21,614.92,Bank Transfer
1596,142,2025-10-05,519.21,Credit Card
1597,875,2025-03-22,633.51,Debit Card
1598,398,2025-05-12,316.22,Credit Card
1599,541,2025-09-22,607.38,Debit Card
1600,550,2026-01-06,33.05,Bank Transfer
1601,975,2025-05-17,730.28,PayPal
1602,624,2025-06-06,358.62,Bank Transfer
1603,130,2025-04-12,265.32,Bank Transfer
1604,761,2025-07-19,203.51,Credit Card
1605,160,2025-09-15,690.97,Debit Card
1606,156,2025-06-14,590.8,Credit Card
1607,325,2025-05-30,578.91,Bank Transfer
1608,82,2025-05-18,337.89,PayPal
1609,24,2025-04-21,113.15,Credit Card
1610,668,2025-06-18,581.47,PayPal
1611,662,2026-02-14,536.35,Credit Card
1612,756,2025-06-11,591.72,Bank Transfer
1613,228,2026-01-28,416.47,Debit Card
1614,664,2025-12-21,633.27,Debit Card
1615,22,2026-01-24,145.94,PayPal
1616,47,2025-10-28,586.43,Credit Card
1617,905,2025-05-20,438.43,PayPal
1618,777,2026-01-30,62.11,Bank Transfer
1619,98,2025-07-19,287.98,Credit Card
1620,127,2025-12-10,371.42,Bank Transfer
1621,535,2025-12-13,308.55,Unknown
1622,177,2025-07-15,498.39,Credit Card
1623,423,2026-03-01,660.46,Unknown
1624,873,2025-07-25,739.04,Debit Card
1625,222,2025-05-30,798.83,Debit Card
1626,250,2025-10-17,376.54,Credit Card
1627,185,2026-01-13,389.71,Debit Card
1628,422,2025-09-02,272.96,Bank Transfer
1629,97,2025-11-19,683.88,PayPal
1630,898,2025-11-02,443.33,Credit Card
1631,504,2025-12-06,528.59,Bank Transfer
1632,45,2025-05-14,201.4,Bank Transfer
1633,599,2026-02-13,489.12,PayPal
1634,317,2025-04-20,488.84,Credit Card
1635,34,2026-01-29,267.3,Credit Card
1636,496,2026-01-19,419.31,Credit Card
1637,930,2026-02-26,573.9,Debit Card
1638,742,2025-08-30,517.06,PayPal
1639,440,2025-05-01,629.42,Credit Card
1640,795,2025-12-12,250.17,PayPal
1641,538,2025-05-29,464.2,Bank Transfer
1642,45,2025-05-02,770.98,Credit Card
1643,948,2025-12-11,133.66,Debit Card
1644,292,2025-08-07,451.16,Unknown
1645,572,2025-08-15,638.32,Debit Card
1646,807,2025-10-25,411.11,Debit Card
1647,206,2025-08-06,222.88,PayPal
1648,249,2026-01-05,100.89,Unknown
1649,374,2025-08-21,273.7,Bank Transfer
1650,927,2025-08-22,646.03,Debit Card
1651,249,2026-02-03,241.79,Bank Transfer
1652,68,2026-02-01,62.07,Unknown
1653,860,2025-05-21,496.55,PayPal
1654,994,2025-12-10,728.2,Debit Card
1655,506,2025-12-01,370.71,Debit Card
1656,660,2025-09-05,450.02,Bank Transfer
1657,681,2026-01-06,746.56,Credit Card
1658,66,2025-04-03,427.9,Bank Transfer
1659,922,2026-01-07,725.01,Bank Transfer
1660,395,2025-09-21,95.97,Debit Card
1661,51,2025-07-02,641.13,Bank Transfer
1662,379,2025-10-09,146.78,PayPal
1663,41,2025-05-10,388.21,Debit Card
1664,812,2025-10-29,159.02,Credit Card
1665,811,2026-01-15,467.61,Debit Card
1666,320,2025-11-26,30.86,Bank Transfer
1667,824,2026-02-27,385.38,Debit Card
1668,972,2025-11-22,398.23,Bank Transfer
1669,89,2025-05-10,299.21,PayPal
1670,308,2025-06-18,507.45,Unknown
1671,148,2025-12-10,723.64,Bank Transfer
1672,448,2025-11-05,99.75,Debit Card
1673,472,2025-06-01,381.98,Credit Card
1674,695,2025-11-25,733.43,Debit Card
1675,612,2025-03-14,49.99,Bank Transfer
1676,311,2026-02-05,797.53,Debit Card
1677,749,2025-05-06,614.99,Bank Transfer
1678,830,2026-03-02,728.74,Bank Transfer
1679,784,2025-12-02,385.99,PayPal
1680,112,2026-01-21,381.17,PayPal
1681,122,2025-07-11,356.75,Bank Transfer
1682,242,2025-12-22,509.46,Bank Transfer
1683,621,2025-06-22,233.29,Bank Transfer
1684,251,2025-10-04,475.11,PayPal
1685,433,2025-07-19,115.89,Debit Card
1686,476,2025-12-27,29.52,PayPal
1687,164,2025-03-23,731.37,PayPal
1688,97,2025-12-16,310.24,Credit Card
1689,490,2025-12-11,648.61,Credit Card
1690,767,2025-09-30,510.59,PayPal
1691,194,2026-02-28,670.44,Debit Card
1692,225,2026-02-12,218.66,Credit Card
1693,328,2025-10-10,746.47,Credit Card
1694,483,2025-07-26,348.66,PayPal
1695,1,2025-11-26,756.62,Bank Transfer
1696,982,2025-09-22,428.08,Bank Transfer
1697,449,2025-08-11,793.49,Bank Transfer
1698,776,2026-02-28,195.2,Bank Transfer
1699,911,2025-05-11,131.34,PayPal
1700,244,2025-08-25,699.65,Bank Transfer
1701,753,2025-06-11,105.83,Bank Transfer
1702,249,2025-04-08,567.53,Debit Card
1703,435,2025-05-27,539.0,Bank Transfer
1704,622,2025-11-04,356.69,Debit Card
1705,900,2025-03-29,668.46,Bank Transfer
1706,811,2025-04-07,163.69,Bank Transfer
1707,557,2025-04-26,184.16,Debit Card
1708,191,2025-11-19,699.44,Credit Card
1709,899,2025-12-27,128.06,Bank Transfer
1710,140,2026-01-25,539.69,PayPal
1711,625,2025-03-14,278.35,PayPal
1712,978,2026-01-23,226.91,PayPal
1713,61,2025-04-16,384.39,Credit Card
1714,100,2025-12-19,278.67,Debit Card
1715,889,2025-03-18,590.17,Debit Card
1716,771,2025-08-02,259.53,PayPal
1717,370,2025-07-11,428.67,Debit Card
1718,342,2025-11-16,288.0,Debit Card
1719,211,2025-08-02,482.12,Debit Card
1720,272,2026-02-24,420.74,Bank Transfer
1721,615,2025-09-30,20.79,Debit Card
1722,261,2025-07-31,65.77,Unknown
1723,566,2025-07-25,519.13,Bank Transfer
1724,75,2025-09-09,230.71,PayPal
1725,108,2025-11-24,517.53,Bank Transfer
1726,80,2026-03-11,317.52,Debit Card
1727,488,2025-05-28,124.62,PayPal
1728,429,2026-01-03,140.61,Bank Transfer
1729,854,2025-08-22,382.36,Debit Card
1730,839,2025-05-25,764.21,PayPal
1731,20,2025-08-17,744.04,Debit Card
1732,32,2025-05-13,748.99,Debit Card
1733,192,2025-12-22,336.75,Unknown
1734,303,2025-11-12,486.9,Debit Card
1735,977,2025-08-16,563.05,Bank Transfer
1736,2,2025-09-25,562.09,Bank Transfer
1737,844,2026-03-05,66.98,Bank Transfer
1738,66,2025-10-03,748.59,Bank Transfer
1739,333,2025-05-31,565.0,Bank Transfer
1740,949,2026-01-24,296.08,PayPal
1741,609,2025-06-28,429.21,Debit Card
1742,776,2025-07-24,623.84,Unknown
1743,161,2026-01-06,225.64,Debit Card
1744,801,2025-09-04,291.81,Bank Transfer
1745,806,2025-11-03,609.61,PayPal
1746,42,2026-02-03,522.05,Debit Card
1747,864,2025-10-23,692.82,Debit Card
1748,11,2025-07-18,789.94,Credit Card
1749,131,2025-11-18,335.02,Credit Card
1750,294,2025-11-24,536.76,Debit Card
1751,442,2025-04-09,699.02,Credit Card
1752,526,2025-07-10,339.86,Bank Transfer
1753,801,2026-02-17,426.7,Credit Card
1754,342,2026-02-08,487.07,Debit Card
1755,37,2025-03-21,188.72,Debit Card
1756,60,2025-05-23,590.76,PayPal
1757,92,2026-02-17,403.06,PayPal
1758,109,2025-09-22,577.44,PayPal
1759,982,2025-10-14,114.54,PayPal
1760,468,2025-09-06,265.0,Debit Card
1761,448,2025-05-06,602.92,Credit Card
1762,459,2026-01-27,275.9,PayPal
1763,684,2026-02-22,66.07,PayPal
1764,84,2025-11-14,675.23,Debit Card
1765,873,2025-04-10,85.73,PayPal
1766,664,2025-11-11,741.73,Bank Transfer
1767,944,2025-06-10,559.15,Credit Card
1768,489,2025-05-02,212.77,Bank Transfer
1769,95,2026-02-23,307.2,Debit Card
1770,660,2025-08-06,391.3,Bank Transfer
1771,80,2025-06-17,665.06,Debit Card
1772,196,2025-12-14,578.5,Debit Card
1773,737,2026-01-22,305.73,PayPal
1774,618,2025-10-31,593.94,PayPal
1775,600,2026-02-17,17.01,Bank Transfer
1776,766,2025-10-20,765.1,Bank Transfer
1777,95,2025-04-01,264.98,Bank Transfer
1778,274,2025-06-18,127.87,Debit Card
1779,150,2025-08-25,452.75,Bank Transfer
1780,138,2025-08-23,526.79,Debit Card
1781,16,2026-01-28,158.38,Credit Card
1782,464,2025-11-06,451.31,Bank Transfer
1783,686,2025-05-07,489.25,PayPal
1784,789,2025-11-01,144.86,PayPal
1785,979,2026-02-04,757.79,Credit Card
1786,337,2025-05-15,799.16,Bank Transfer
1787,199,2025-08-27,159.76,PayPal
1788,217,2025-05-10,126.33,Debit Card
1789,183,2025-12-14,527.14,Credit Card
1790,408,2025-10-29,82.66,Bank Transfer
1791,125,2026-01-28,49.92,Credit Card
1792,118,2025-10-22,431.34,PayPal
1793,893,2025-10-22,172.1,Credit Card
1794,525,2025-10-09,696.3,Bank Transfer
1795,764,2025-12-11,240.08,PayPal
1796,75,2025-06-12,726.59,Debit Card
1797,651,2025-05-25,662.64,Credit Card
1798,5,2025-04-27,178.24,PayPal
1799,33,2025-10-28,774.36,PayPal
1800,815,2025-03-25,301.22,Debit Card
1801,895,2025-04-15,632.78,PayPal
1802,898,2025-12-27,97.2,Debit Card
1803,63,2025-04-07,450.82,Bank Transfer
1804,680,2025-05-24,674.98,Bank Transfer
1805,546,2025-03-22,787.34,PayPal
1806,486,2025-08-05,731.92,PayPal
1807,275,2025-08-24,646.13,Debit Card
1808,550,2025-05-11,257.58,Debit Card
1809,808,2025-10-19,203.53,Bank Transfer
1810,122,2026-03-02,301.29,Debit Card
1811,211,2025-05-31,319.08,PayPal
1812,908,2025-10-07,112.6,Debit Card
1813,923,2025-06-04,195.78,Debit Card
1814,902,2025-05-29,471.56,PayPal
1815,417,2025-08-30,224.76,Debit Card
1816,934,2025-07-20,707.67,PayPal
1817,84,2025-03-15,305.93,Debit Card
1818,968,2025-05-16,773.91,Debit Card
1819,255,2026-03-10,599.91,Bank Transfer
1820,103,2025-10-29,789.9,PayPal
1821,263,2026-02-16,163.37,Bank Transfer
1822,268,2025-08-23,681.31,PayPal
1823,376,2025-11-25,119.28,Bank Transfer
1824,134,2025-04-22,126.37,Debit Card
1825,754,2026-01-05,544.11,Debit Card
1826,889,2025-09-20,306.47,Credit Card
1827,380,2025-09-18,464.81,Debit Card
1828,731,2025-11-05,34.05,PayPal
1829,100,2025-03-14,60.31,Debit Card
1830,13,2026-01-31,81.87,Bank Transfer
1831,158,2026-03-07,226.28,PayPal
1832,267,2025-09-19,294.94,Bank Transfer
1833,673,2025-10-11,522.24,Credit Card
1834,946,2025-10-27,109.02,Credit Card
1835,571,2025-12-25,127.87,Credit Card
1836,433,2025-08-06,75.01,PayPal
1837,761,2025-06-05,601.06,Debit Card
1838,805,2025-10-07,83.13,Credit Card
1839,918,2025-08-29,46.28,Unknown
1840,485,2025-05-02,733.68,Bank Transfer
1841,293,2025-11-09,760.31,Bank Transfer
1842,403,2025-09-01,750.87,Bank Transfer
1843,389,2025-03-25,327.5,Bank Transfer
1844,457,2025-09-07,476.18,Bank Transfer
1845,992,2025-05-21,287.25,Bank Transfer
1846,473,2025-04-08,137.93,Bank Transfer
1847,924,2025-07-12,128.69,PayPal
1848,97,2026-01-22,154.86,PayPal
1849,456,2025-05-09,380.41,PayPal
1850,69,2026-03-08,670.24,Debit Card
1851,101,2025-05-25,173.08,Bank Transfer
1852,72,2026-03-11,97.48,Credit Card
1853,494,2025-03-31,376.92,Bank Transfer
1854,544,2025-05-01,551.91,Debit Card
1855,750,2025-11-26,218.42,PayPal
1856,881,2026-02-08,621.19,Bank Transfer
1857,353,2025-10-06,142.8,Bank Transfer
1858,568,2025-08-12,89.55,PayPal
1859,861,2025-05-13,346.34,Debit Card
1860,190,2025-05-17,245.96,Debit Card
1861,635,2025-05-18,89.07,Credit Card
1862,443,2025-03-30,355.1,PayPal
1863,130,2025-12-21,502.44,Bank Transfer
1864,557,2025-09-02,778.22,Debit Card
1865,70,2025-06-14,214.72,Debit Card
1866,287,2025-08-12,371.3,Bank Transfer
1867,718,2025-06-25,384.64,PayPal
1868,294,2025-07-08,691.27,Credit Card
1869,662,2025-11-30,393.69,PayPal
1870,191,2025-04-21,737.98,Credit Card
1871,133,2025-04-16,650.49,Debit Card
1872,49,2026-02-03,101.67,Credit Card
1873,841,2025-12-25,506.51,Bank Transfer
1874,854,2025-11-16,184.82,Bank Transfer
1875,856,2026-01-31,748.98,PayPal
1876,201,2026-01-19,501.95,Debit Card
1877,452,2026-02-08,695.63,Credit Card
1878,339,2026-02-02,517.07,PayPal
1879,969,2025-12-02,133.03,Bank Transfer
1880,558,2025-03-13,249.78,PayPal
1881,15,2025-12-08,253.83,Credit Card
1882,975,2026-01-04,401.33,Credit Card
1883,740,2025-12-16,468.49,Bank Transfer
1884,360,2025-10-27,299.71,Credit Card
1885,766,2025-12-06,96.76,Debit Card
1886,426,2025-07-16,414.04,Credit Card
1887,875,2026-02-27,698.88,Debit Card
1888,8,2025-12-17,133.28,Bank Transfer
1889,114,2025-04-21,390.28,Debit Card
1890,190,2025-08-24,666.07,Bank Transfer
1891,175,2026-01-05,586.45,PayPal
1892,550,2025-12-02,664.06,Bank Transfer
1893,605,2025-05-02,524.44,PayPal
1894,327,2025-12-20,565.76,Bank Transfer
1895,261,2026-01-19,105.66,Bank Transfer
1896,283,2025-08-08,625.09,Credit Card
1897,882,2026-02-15,619.3,Bank Transfer
1898,268,2026-01-27,182.45,Bank Transfer
1899,140,2025-10-09,515.33,PayPal
1900,979,2026-02-22,106.56,Debit Card
1901,204,2025-03-15,673.76,Bank Transfer
1902,145,2025-08-17,634.93,Credit Card
1903,994,2025-12-30,252.11,Debit Card
1904,808,2025-06-19,201.56,Bank Transfer
1905,420,2025-11-21,479.52,Bank Transfer
1906,345,2025-05-04,161.37,Bank Transfer
1907,81,2025-09-28,778.54,Debit Card
1908,90,2025-09-11,742.58,Debit Card
1909,627,2025-05-07,465.61,Bank Transfer
1910,288,2025-12-23,740.8,Bank Transfer
1911,372,2025-07-08,689.51,Debit Card
1912,689,2025-12-26,403.22,Credit Card
1913,801,2025-04-07,496.3,PayPal
1914,926,2025-05-20,592.29,PayPal
1915,383,2026-02-05,320.92,Debit Card
1916,540,2025-04-20,148.35,PayPal
1917,203,2026-02-16,166.92,Debit Card
1918,221,2025-12-23,646.24,Debit Card
1919,996,2025-04-24,41.37,Unknown
1920,943,2025-12-09,783.93,PayPal
1921,923,2025-09-10,230.48,Debit Card
1922,597,2025-10-01,39.45,Credit Card
1923,909,2026-02-01,510.36,Debit Card
1924,606,2025-12-28,59.89,Credit Card
1925,702,2025-07-13,283.02,Credit Card
1926,813,2025-09-15,685.77,Credit Card
1927,229,2025-10-30,501.6,Debit Card
1928,397,2025-12-09,94.29,PayPal
1929,943,2025-04-03,493.43,PayPal
